federal_account_id,federal_account_code,Subagency,Title,treasury_account_identifier,tas_rendering_label,Agency
5611,075-8393,Centers for Medicare and Medicaid Services,"Health Care Fraud and Abuse Control Account, Health and Human Services",50932,075-2011/2011-8393-000,Department of Health and Human Services
5611,075-8393,Centers for Medicare and Medicaid Services,"Health Care Fraud and Abuse Control Account, Health and Human Services",47866,075-2011/2012-8393-000,Department of Health and Human Services
5611,075-8393,Centers for Medicare and Medicaid Services,"Health Care Fraud and Abuse Control Account, Health and Human Services",52546,075-2012/2012-8393-000,Department of Health and Human Services
5611,075-8393,Centers for Medicare and Medicaid Services,"Health Care Fraud and Abuse Control Account, Health and Human Services",52560,075-2012/2013-8393-000,Department of Health and Human Services
5611,075-8393,Centers for Medicare and Medicaid Services,"Health Care Fraud and Abuse Control Account, Health and Human Services",57232,075-2013/2013-8393-000,Department of Health and Human Services
5611,075-8393,Centers for Medicare and Medicaid Services,"Health Care Fraud and Abuse Control Account, Health and Human Services",57234,075-2013/2014-8393-000,Department of Health and Human Services
5611,075-8393,Centers for Medicare and Medicaid Services,"Health Care Fraud and Abuse Control Account, Health and Human Services",60160,075-2014/2014-8393-000,Department of Health and Human Services
5611,075-8393,Centers for Medicare and Medicaid Services,"Health Care Fraud and Abuse Control Account, Health and Human Services",60267,075-2014/2015-8393-000,Department of Health and Human Services
5611,075-8393,Centers for Medicare and Medicaid Services,"Health Care Fraud and Abuse Control Account, Health and Human Services",63286,075-2015/2015-8393-000,Department of Health and Human Services
5611,075-8393,Centers for Medicare and Medicaid Services,"Health Care Fraud and Abuse Control Account, Health and Human Services",63381,075-2015/2016-8393-000,Department of Health and Human Services
5611,075-8393,Centers for Medicare and Medicaid Services,"Health Care Fraud and Abuse Control Account, Health and Human Services",66648,075-2016/2016-8393-000,Department of Health and Human Services
5611,075-8393,Centers for Medicare and Medicaid Services,"Health Care Fraud and Abuse Control Account, Health and Human Services",66670,075-2016/2017-8393-000,Department of Health and Human Services
5611,075-8393,Centers for Medicare and Medicaid Services,"Health Care Fraud and Abuse Control Account, Health and Human Services",69629,075-2017/2017-8393-000,Department of Health and Human Services
5611,075-8393,Centers for Medicare and Medicaid Services,"Health Care Fraud and Abuse Control Account, Health and Human Services",69652,075-2017/2018-8393-000,Department of Health and Human Services
5611,075-8393,Centers for Medicare and Medicaid Services,"Health Care Fraud and Abuse Control Account, Health and Human Services",72696,075-2018/2018-8393-000,Department of Health and Human Services
5611,075-8393,Centers for Medicare and Medicaid Services,"Health Care Fraud and Abuse Control Account, Health and Human Services",72721,075-2018/2019-8393-000,Department of Health and Human Services
5611,075-8393,Centers for Medicare and Medicaid Services,"Health Care Fraud and Abuse Control Account, Health and Human Services",75026,075-2019/2019-8393-000,Department of Health and Human Services
5611,075-8393,Centers for Medicare and Medicaid Services,"Health Care Fraud and Abuse Control Account, Health and Human Services",75053,075-2019/2020-8393-000,Department of Health and Human Services
5611,075-8393,Centers for Medicare and Medicaid Services,"Health Care Fraud and Abuse Control Account, Health and Human Services",34912,075-X-8393-000,Department of Health and Human Services
5612,075-8510,Program Support Center,"Administration on Aging Gift Fund, Health and Human Services",16644,075-X-8510-000,Department of Health and Human Services
5613,075-8511,Program Support Center,"Indian Health Service Gift Fund, Health and Human Services",16645,075-X-8511-000,Department of Health and Human Services
5614,075-8512,Program Support Center,"Agency for Healthcare Research and Quality Gift Fund, Health and Human Services",16646,075-X-8512-000,Department of Health and Human Services
5615,075-8513,Program Support Center,"Substance Abuse and Mental Health Administration Gift Fund, Health and Human Services",16647,075-X-8513-000,Department of Health and Human Services
5616,075-8514,Program Support Center,"Office of the Secretary Gift Fund, Health and Human Services",16648,075-X-8514-000,Department of Health and Human Services
5617,075-8616,Administration for Children and Families,"Gifts and Donations, Office of Refugee Resettlement, Administration for Children and Families, Health and Human Services",NA,NA,Department of Health and Human Services
5618,075-8888,Program Support Center,"Patients' Benefit Fund, National Institutes of Health, Health and Human Services",16651,075-X-8888-000,Department of Health and Human Services
5619,075-8889,Program Support Center,"Patients' Benefit Fund, Health Resources and Services Administration, Health and Human Services",16652,075-X-8889-000,Department of Health and Human Services
5620,080-0107,National Aeronautics and Space Administration (no sub-agencies),"Construction of Facilities, National Aeronautics and Space Administration",NA,NA,National Aeronautics and Space Administration
5621,080-0108,National Aeronautics and Space Administration (no sub-agencies),"Research and Development, National Aeronautics and Space Administration",NA,NA,National Aeronautics and Space Administration
5622,080-0109,National Aeronautics and Space Administration (no sub-agencies),"Office of Inspector General, National Aeronautics and Space Administration",38427,080-2009/2010-0109-000,National Aeronautics and Space Administration
5622,080-0109,National Aeronautics and Space Administration (no sub-agencies),"Office of Inspector General, National Aeronautics and Space Administration",43855,080-2010/2010-0109-000,National Aeronautics and Space Administration
5622,080-0109,National Aeronautics and Space Administration (no sub-agencies),"Office of Inspector General, National Aeronautics and Space Administration",47064,080-2011/2011-0109-000,National Aeronautics and Space Administration
5622,080-0109,National Aeronautics and Space Administration (no sub-agencies),"Office of Inspector General, National Aeronautics and Space Administration",53346,080-2012/2012-0109-000,National Aeronautics and Space Administration
5622,080-0109,National Aeronautics and Space Administration (no sub-agencies),"Office of Inspector General, National Aeronautics and Space Administration",54141,080-2012/2013-0109-000,National Aeronautics and Space Administration
5622,080-0109,National Aeronautics and Space Administration (no sub-agencies),"Office of Inspector General, National Aeronautics and Space Administration",56765,080-2013/2013-0109-000,National Aeronautics and Space Administration
5622,080-0109,National Aeronautics and Space Administration (no sub-agencies),"Office of Inspector General, National Aeronautics and Space Administration",56766,080-2013/2014-0109-000,National Aeronautics and Space Administration
