"Agency","Subagency","Title","federal_account_code","q","fy","reporting_period_end","Obligation","Unobligated"
"Safety, Security and Mission Services","National Aeronautics and Space Administration","National Aeronautics and Space Administration (no sub-agencies)","080-0122","1","2019","2018-12-31",1037169004.2,3234396073.98
"Small Business Administration","Small Business Administration (no sub-agencies)","Business Assistance Trust Fund, Small Business Administration","073-8466","1","2019","2018-12-31",1297,364383.73
"Small Business Administration","Small Business Administration (no sub-agencies)","Business Loan and Investment Fund, Liquidating Account, Small Business Administration","073-4154","1","2019","2018-12-31",184953.63,5315046.37
"Small Business Administration","Small Business Administration (no sub-agencies)","Business Loans Program Account - Recovery Act, Small Business Administration","073-1156","1","2019","2018-12-31",1297,364383.73
"Small Business Administration","Small Business Administration (no sub-agencies)","Business Loans Program Account, Small Business Administration","073-1154","1","2019","2018-12-31",34355700.05,104968107.37
"Small Business Administration","Small Business Administration (no sub-agencies)","Disaster Loan Fund, Liquidating Account, Small Business Administration","073-4153","1","2019","2018-12-31",16988.84,3183011.16
"Small Business Administration","Small Business Administration (no sub-agencies)","Disaster Loans Program Account, Small Business Administration","073-1152","1","2019","2018-12-31",168498936.26,1084819895.51
"Small Business Administration","Small Business Administration (no sub-agencies)","Entrepreneurial Development Programs, Small Business Administration","073-0400","1","2019","2018-12-31",17687462.23,132898448.52
"Small Business Administration","Small Business Administration (no sub-agencies)","Office of Advocacy, Small Business Administration","073-0300","1","2019","2018-12-31",2465161.19,3247015.81
"Small Business Administration","Small Business Administration (no sub-agencies)","Office of Inspector General - Recovery Act, Small Business Administration","073-0201","1","2019","2018-12-31",17687462.23,132898448.52
"Small Business Administration","Small Business Administration (no sub-agencies)","Office of Inspector General, Small Business Administration","073-0200","1","2019","2018-12-31",4679916.73,19794266.91
"Small Business Administration","Small Business Administration (no sub-agencies)","Salaries and Expenses, Small Business Administration","073-0100","1","2019","2018-12-31",186453370.28,482910456.38
"Small Business Administration","Small Business Administration (no sub-agencies)","Surety Bond Guarantees Revolving Fund - Recovery Act, Small Business Administration","073-4268","1","2019","2018-12-31",0,14672294.23
"Small Business Administration","Small Business Administration (no sub-agencies)","Surety Bond Guarantees Revolving Fund, Small Business Administration","073-4156","1","2019","2018-12-31",3508305.77,102434922.66
"Social Security Administration","Federal Trade Commission","Salaries and Expenses, Federal Trade Commission","029-0100","1","2019","2018-12-31",64962834,32854226.63
"Social Security Administration","Social Security Administration (no sub-agencies)","Administrative Costs, The Medicare Improvements for Patients and Providers Act, Social Security Administration","028-0415","1","2019","2018-12-31",0,14895521.53
"Social Security Administration","Social Security Administration (no sub-agencies)","Administrative Expenses, Children's Health Insurance Program, Social Security Administration","028-0416","1","2019","2018-12-31",4057.04,1992524.02
"Social Security Administration","Social Security Administration (no sub-agencies)","Federal Disability Insurance Trust Fund - Treasury Managed, Social Security Administration","028-8007","1","2019","2018-12-31",38546597923.84,1525114748.44
"Social Security Administration","Social Security Administration (no sub-agencies)","Federal Old-Age and Survivors Insurance Trust Fund - Treasury Managed, Social Security Administration","028-8006","1","2019","2018-12-31",220117746210.13,12307711.41
"Social Security Administration","Social Security Administration (no sub-agencies)","Limitation on Administrative Expenses - Recovery Act, Social Security Administration","028-0417","1","2019","2018-12-31",0,0
"Social Security Administration","Social Security Administration (no sub-agencies)","Office of the Inspector General, Social Security Administration","028-0400","1","2019","2018-12-31",26046710.34,94810299.15
"Social Security Administration","Social Security Administration (no sub-agencies)","Payments for Credits Against Social Security Contributions, Social Security Administration","028-0440","1","2019","2018-12-31",5813.58,0
"Social Security Administration","Social Security Administration (no sub-agencies)","Payments to Social Security Trust Funds, Social Security Administration","028-0404","1","2019","2018-12-31",8671338876.2,72278461.95
"Social Security Administration","Social Security Administration (no sub-agencies)","Salaries and Expenses, Social Security Administration","028-8704","1","2019","2018-12-31",3653174464.67,10416758057.79
"Social Security Administration","Social Security Administration (no sub-agencies)","Special Benefits for Certain World War II Veterans, Social Security Administration","028-0401","1","2019","2018-12-31",607465.52,0
"Social Security Administration","Social Security Administration (no sub-agencies)","State Supplemental Fees, Social Security Administration","028-5419","1","2019","2018-12-31",42610119.44,0
"Social Security Administration","Social Security Administration (no sub-agencies)","Supplemental Security Income Program, Social Security Administration","028-0406","1","2019","2018-12-31",23060197327.68,44132025220.53
"US Agencies - Non-CFO Act","Access Board","Salaries and Expenses, Access Board","310-3200","1","2019","2018-12-31",1473816.72,2317892.33
"US Agencies - Non-CFO Act","Administrative Conference of the United States","Salaries and Expenses, Administrative Conference of the United States","302-1700","1","2019","2018-12-31",0,0
"US Agencies - Non-CFO Act","African Development Foundation","African Development Foundation, Funds Appropriated to the President","011-0700","1","2019","2018-12-31",5337795.54,10609287.54
"US Agencies - Non-CFO Act","African Development Foundation","Gifts and Donations, African Development Foundation","011-8239","1","2019","2018-12-31",212927.92,2009667.08
"US Agencies - Non-CFO Act","Appalachian Regional Commission","Appalachian Regional Development Programs, Appalachian Regional Commission","309-0200","1","2019","2018-12-31",10196335.65,278486235.72
"US Agencies - Non-CFO Act","Barry Goldwater Scholarship and Excellence in Education Foundation","Trust Fund, the Barry Goldwater Scholarship and Excellence in Education Fund","313-8281","1","2019","2018-12-31",0,0
"US Agencies - Non-CFO Act","Broadcasting Board of Governors","Broadcasting Capital Improvements, Broadcasting Board of Governors","514-0204","1","2019","2018-12-31",232978.95,17787279.68
"US Agencies - Non-CFO Act","Broadcasting Board of Governors","Broadcasting to Cuba, Broadcasting Board of Governors","514-0208","1","2019","2018-12-31",0,28143.75
"US Agencies - Non-CFO Act","Broadcasting Board of Governors","Buying Power Maintenance, Broadcasting Board of Governors","514-1147","1","2019","2018-12-31",0,11642103
"US Agencies - Non-CFO Act","Broadcasting Board of Governors","Foreign Service National Separation Liability Trust Fund, Broadcasting Board of Governors","514-8285","1","2019","2018-12-31",690100,5744771.45
"US Agencies - Non-CFO Act","Broadcasting Board of Governors","International Broadcasting Operations, Broadcasting Board of Governors","514-0206","1","2019","2018-12-31",163910120.94,183345411.72
"US Agencies - Non-CFO Act","Broadcasting Board of Governors","Miscellaneous Trust Fund, Broadcasting Board of Governors","514-8286","1","2019","2018-12-31",167.06,285089.21
"US Agencies - Non-CFO Act","Bureau of Consumer Financial Protection","Bureau of Consumer Financial Protection Fund, Bureau of Consumer Financial Protection","581-5577","1","2019","2018-12-31",132914989.35,112035696.24
"US Agencies - Non-CFO Act","Bureau of Consumer Financial Protection","Consumer Financial Civil Penalty Fund, Bureau of Consumer Financial Protection","581-5578","1","2019","2018-12-31",7965,641780764.81
"US Agencies - Non-CFO Act","Chemical Safety and Hazard Investigation Board","Emergency Fund, Chemical Safety and Hazard Investigation Board","510-3851","1","2019","2018-12-31",0,844145
"US Agencies - Non-CFO Act","Chemical Safety and Hazard Investigation Board","Salaries and Expenses, Chemical Safety and Hazard Investigation Board","510-3850","1","2019","2018-12-31",2186577.42,2949475.12
"US Agencies - Non-CFO Act","Commission for the Preservation of America's Heritage Abroad","Gifts and Donations, Commission for the Preservation of America's Heritage Abroad","321-8268","1","2019","2018-12-31",0,0
